CustomerID,cluster,features_array,recency,frequency,monetary,total_quantity,avg_unit_price,unique_products,avg_basket_value,avg_basket_size,tsne_1,tsne_2
14716,1,"[-0.012189194322943516, -0.36154109848871796, -0.6301607018130192, 0.3058281017141867, -1.2076180022036775, 0.2638687915245777, 0.2304636817483958, -0.7251063922598004, 0.7393421604630968]",43,2,329.68,604,1.395636363636364,46,164.84,302.0,-2.2137713,15.214125
15825,1,"[0.9773177626074684, -0.9551041588627164, -0.2491644736694991, -0.4292137753652835, 2.027903996707481, -0.4480907843663028, -0.5538484961379587, 0.8447842749060902, 0.39008868802174373]",172,1,532.94,220,8.839500000000001,20,532.94,220.0,-46.470387,51.975624
17120,0,"[1.1956070651534596, -0.9551041588627164, -0.6854725677070471, -0.8688759894014852, 0.6521084722995952, -0.5365380919892608, -0.6338794241615617, 0.10809154282542109, -0.27657955620137326]",233,1,307.46,120,4.396111111111111,18,307.46,120.0,-50.999435,41.76316
16358,2,"[-2.2462141974502807, 0.38625991939594, 0.8122160568505673, 0.8657928029462967, -0.7792643558581185, 0.7664430028636361, 0.7703248653965993, 0.7775878649869628, 0.8220123383936009]",1,4,2027.5000000000005,1302,1.888348623853212,82,506.8750000000001,325.5,45.258175,-15.851689
14434,0,"[-0.5131555044218983, 0.8788238577126581, 0.5023218822768515, -0.05505010935874115, 0.6755668354671115, -1.9135258414179546, -0.9373352303283494, -0.2871574384463638, -1.01067256992665]",21,6,1372.8,368,4.451666666666667,3,228.79999999999998,61.333333333333336,-21.29851,-5.895718
13460,1,"[-0.2889936318079724, -0.36154109848871796, -1.0944079341379855, -0.23848066283159156, -1.5533104873708574, -0.6348321368393577, -0.6771138402809252, -1.5057677320800875, -0.08398193576050189]",29,2,183.44,286,1.06,16,91.72,143.0,-27.806702,2.0853891
14382,1,"[-0.36514206065476573, -0.9551041588627164, -0.12131971838797632, 0.8284430531927585, -1.0107403570717681, 1.1068406378702762, 0.9161168234215167, 1.0606461929809456, 2.2970978486064797]",26,1,626.07,1237,1.6106870229007613,121,626.07,1237.0,-4.022616,33.210896
12452,1,"[-0.6994993303014623, -0.36154109848871796, -0.4184214215207192, -0.5550575942980702, 0.6895273783768726, -0.4069793940046122, -0.48110364959954205, -0.3685378106159761, -0.5619288671190255]",16,2,430.57000000000005,185,4.485,21,215.28500000000003,92.5,-9.920321,-26.934843
16070,1,"[-0.48102836591934256, -0.36154109848871796, 0.12349793586441035, 0.10265792947974012, -0.6139508164129658, -0.0486554745049633, -0.1685505677176692, 0.5449416419873111, 0.43185734871665926]",22,2,852.15,457,2.104545454545455,32,426.075,228.5,1.4601996,10.325416
12531,0,"[-0.7899599419069274, -0.9551041588627164, -1.396017777426155, -1.5747833458757363, 0.388495571713096, -0.5843192160726969, -0.6771138402809252, -1.0916420834083242, -1.3469604142801193]",14,1,125.22,45,3.8094117647058825,17,125.22,45.0,-50.435123,-3.2019248
14219,0,"[-1.5839727575384173, -0.9551041588627164, -1.6566986774080485, -1.1800569936312846, -0.4820663441411523, -1.300967055071995, -1.3255676277689263, -1.5317937263260055, -0.7484292787895076]",4,1,89.94,78,2.2885714285714287,7,89.94,78.0,-34.12512,-3.1953413
14825,2,"[-1.7452478873513255, 1.7850394597098471, 0.8867779133546733, 0.6667521752840664, -0.18509260313854134, 0.7664430028636361, 0.8531203317334412, -0.5669246607576928, -0.6860133579947497]",3,12,2226.91,991,2.743884297520661,82,185.57583333333332,82.58333333333333,50.935757,-26.040924
13050,2,"[-0.7899599419069274, 2.261427469562232, 1.6527746549579843, 1.6371494235230855, -0.03992086992884898, 1.7301987707016326, 1.8106066243200178, 0.2558500292632573, 0.39244282482630316]",14,17,5836.859999999999,3748,2.988883374689824,246,343.34470588235286,220.47058823529412,66.56099,1.1986809
17062,1,"[1.4081450426932336, 0.38625991939594, -0.24111859364790775, 0.05830933723937438, -0.5719540781269324, 0.3700445878235576, 0.42024124609412594, -0.9954722189098956, -0.39725869624287746]",313,4,538.37,430,2.1620000000000004,52,134.5925,107.5,1.6573912,-52.67516
17138,1,"[1.3149170699100572, -0.9551041588627164, -0.5164820650411949, -0.8335520951977754, 0.8589899574822566, -0.29400850253629585, -0.41442822051558365, 0.39342678369280354, -0.22301725820054635]",275,1,380.5,126,4.90625,24,380.5,126.0,-48.27167,46.633736
13065,0,"[1.5345256728258752, -0.9551041588627164, -1.0031865048650226, -1.2179816115513984, 0.9783178520133251, -0.7454432524774761, -0.822905798305843, -0.42835862067961855, -0.8059351040218599]",373,1,205.85999999999999,74,5.222142857142858,14,205.85999999999999,74.0,-54.481716,5.790968
15031,1,"[-1.5839727575384173, 0.38625991939594, -0.06968463262563772, 0.0074684882182925105, 0.05910225216108296, 0.6768742033093129, 0.7847332175635725, -0.707452308237439, -0.4737979031808625]",4,4,668.1399999999999,401,3.165135135135135,74,167.03499999999997,100.25,20.840307,-51.470787
15889,1,"[0.9071787325942784, -0.36154109848871796, -0.38894150015733653, -0.4459166710662748, -0.09741037965687958, 0.7339091870607539, 0.6446326850642422, -0.3188748426098561, -0.39725869624287746]",156,2,446.8699999999999,215,2.8899999999999997,79,223.43499999999995,107.5,-2.029363,-50.736225
17968,1,"[1.5345256728258752, -0.9551041588627164, -0.7671477330502555, -0.6604108354978442, -0.7471179418053856, 0.6768742033093129, 0.5735065473997079, -0.029814449573267798, 0.0395201532978807]",373,1,277.34999999999997,160,1.929176470588234,74,277.34999999999997,160.0,-44.91196,31.086452
18219,2,"[-1.9531676919177459, 1.5404878774459694, 0.8286157721993372, 0.5842707116951782, 0.5359329974766633, 0.4648212727137116, 0.8058703577498956, -0.42112817535520336, -0.6103185700038194]",2,10,2069.7699999999995,885,4.12921052631579,58,206.97699999999995,88.5,49.303085,-25.958248
12591,1,"[1.4172937928440645, -0.9551041588627164, -0.37839444926524435, -0.403259585236691, 0.3748153505850869, -0.22599529657304757, -0.35288694653692443, 0.626583455142809, 0.4294435241001451]",317,1,452.84999999999985,228,3.780769230769231,26,452.84999999999985,228.0,-38.681454,48.36613
15832,1,"[1.2577212353408456, -0.9551041588627164, 0.10905118589383508, 0.11529694122098692, -0.4670633861595464, 0.40277927543621733, 0.21605532958142176, 1.4496203449311424, 1.2157407267874634]",254,1,836.7899999999998,465,2.310185185185186,54,836.7899999999998,465.0,0.9607694,49.315132
15117,2,"[-0.7899599419069274, 0.6531616553497579, 0.5997045386996145, 1.1596787728769917, -0.5227754356327938, 0.5367093039658842, 0.5156759153956882, 0.12063817723603407, 1.0203996555354855]",14,5,1551.7799999999997,1948,2.2306329113924046,63,310.35599999999994,389.6,41.51128,-2.776883
13485,1,"[1.1956070651534596, -0.9551041588627164, -0.37596278590391763, -0.26173559342489744, -0.38882762459140563, -0.33008434922638585, -0.44707119820974817, 0.6306892435745085, 0.6440390661424422]",233,1,454.24,277,2.425217391304348,23,454.24,277.0,-29.635412,48.31987
15668,0,"[1.1444181298028036, -0.9551041588627164, -1.7857144061362111, -1.2377094257070216, -1.5533104873708574, -2.526084627763914, -2.434106699399281, -1.7496327968749672, -0.8358487668421226]",217,1,76.32000000000001,72,1.06,1,76.32000000000001,72.0,-76.5867,6.8844185
15175,1,"[0.34374405401060937, -0.9551041588627164, -0.9358505463375396, 0.09786129870357788, -1.9393752173106398, -0.33008434922638585, -0.44707119820974817, -0.3146639358163737, 1.189302727767093]",71,1,224.14000000000007,454,0.7404347826086957,23,224.14000000000007,454.0,-21.355553,40.957497
16445,1,"[-0.19853302020250718, -0.9551041588627164, -0.9136645296665336, -0.9252899991062818, -0.25453828565806214, 0.522791921479306, 0.3372409796766056, -0.2772035323567392, -0.36212120067024706]",33,1,230.51000000000002,111,2.632063492063492,62,230.51000000000002,111.0,-16.010132,16.737078
15814,2,"[-0.6994993303014623, 0.38625991939594, 0.7793345434178255, 0.8482180312325751, 0.12400575376506005, 0.5367093039658842, 0.4424549498133537, 0.7221521497658615, 0.795425331392668]",16,4,1945.33,1271,3.2848611111111112,63,486.3325,317.75,33.72484,1.3777515
13321,1,"[0.35371306187277846, -0.36154109848871796, -0.19948837709930808, -0.0471806564194106, -0.5992441577621642, -1.019538180350572, -1.0013407340249256, 0.00037663965712625517, 0.20520355975347024]",72,2,567.36,372,2.1245454545454545,10,283.68,186.0,-16.196735,-1.7010925
16846,0,"[0.09451348533002758, -0.9551041588627164, -0.9713132774288185, -0.7835784967759017, -0.2358527171719839, -0.9426431355723457, -1.0013407340249256, -0.3745416612395194, -0.14724133283371832]",50,1,214.32000000000002,135,2.6618181818181816,11,214.32000000000002,135.0,-36.999084,9.470295
15325,1,"[0.6095140540883894, -0.9551041588627164, -1.1912579762757125, -0.39062057349544416, -1.5206456051055557, 0.28247443711957365, 0.13984131529959384, -0.7459114875490771, 0.4486082999149677]",103,1,162.2899999999999,232,1.0895918367346944,47,162.2899999999999,232.0,-17.707172,20.064337
12587,0,"[-1.2442815772523708, -0.9551041588627164, -1.2857205494693713, -1.4852977880735545, 2.586974779935861, -1.716325958323085, -1.701402227865021, -0.9054086228908246, -1.2112717473927836]",7,1,144.0,51,11.56,4,144.0,51.0,-49.349236,-13.485877
15862,2,"[-1.1591548762862556, 0.38625991939594, 0.10533136359269955, 0.28253845314484366, -0.18876168258917134, 1.2471986823403205, 1.0076041352338676, -0.41312763084936566, -0.0592811749994457]",8,4,832.8799999999999,585,2.737891156462585,142,208.21999999999997,146.25,21.227438,-46.934845
12808,1,"[-0.13741987733751831, 0.05959859497575938, -0.326182774593983, -0.5433791901212449, 0.4985067992873899, -0.19385591751999218, -0.29574536404614543, -0.7547659991619752, -0.987248665986171]",36,3,483.65,188,4.0460714285714285,27,161.21666666666667,62.666666666666664,-17.3546,-31.932554
13148,2,"[-0.2889936318079724, 1.7850394597098471, 1.2918909435035075, 1.1697206569398033, 0.21972597564584337, 1.6748318873950887, 1.6242149870260432, 0.11446038413316859, 0.0705865452030508]",29,12,3707.120000000001,1975,3.4677429467084613,231,308.92666666666673,164.58333333333334,59.38432,-2.9843552
13458,2,"[-1.2442815772523708, 1.9945257336084143, 2.0522265598075333, 1.9180776471744796, -0.3821388759700606, 1.71577011511817, 1.7679218280660174, 1.1891262950603996, 1.0311948286055093]",7,14,9646.570000000002,5508,2.43523560209424,242,689.0407142857144,393.42857142857144,70.98745,2.326009
16770,1,"[0.18747061620962863, 0.6531616553497579, 0.043091515683789945, 0.1137289821011699, -0.4826564885281996, 1.0698588602722368, 0.9967244856285312, -0.8156931452125302, -0.5583835203137187]",57,5,770.1000000000005,464,2.287724137931034,116,154.0200000000001,92.8,25.709145,-45.75593
13453,0,"[0.9474657832069291, -0.36154109848871796, -0.5670823066562763, -0.7889651240998962, 0.7150511967868707, -0.6348321368393577, -0.6771138402809252, -0.6189092115222923, -0.914373759706214]",165,2,356.97999999999996,134,4.546470588235294,16,178.48999999999998,67.0,-34.40658,-30.18233
14165,0,"[1.3149170699100572, -0.9551041588627164, -1.413083464201563, -1.444358945118235, 0.09860476953401674, -0.33008434922638585, -0.38306569451317196, -1.1204569680900796, -1.1491953949516762]",275,1,122.53999999999999,54,3.2376,23,122.53999999999999,54.0,-57.83767,-0.26909587
16333,2,"[-1.2442815772523708, 2.6202638612688207, 2.8595323597603337, 3.2064098032679196, -1.5464033128939823, -1.103767171977125, 0.0731658862156354, 1.9446361351676518, 2.4826017080354834]",7,22,26626.8,32184,1.0662222222222224,9,1210.3090909090909,1462.909090909091,74.63804,8.773728
14952,2,"[0.2119726782909824, 1.6678644091882338, 1.9132438738423911, 1.5563224680452818, 0.18443238606828002, 1.0773800590596714, 0.9574359286596008, 1.2780996859994058, 0.7502460727815302]",59,11,8099.49,3355,3.399420289855073,117,736.3172727272727,305.0,66.67691,8.575422
16726,2,"[-0.36514206065476573, 0.6531616553497579, 0.5076407516250379, 0.6563780050489417, -0.5629669889700339, 1.1068406378702762, 1.190349819455295, -0.03438530270776343, 0.2594832877035462]",26,5,1382.02,977,2.1744324324324316,121,276.404,195.4,32.58,-10.761852
13629,2,"[-0.45026876162088053, 1.6678644091882338, 1.8825082248218332, 1.7495225686295484, -0.4573617263419513, -0.16284447164279048, 0.2856332733245116, 1.2262687301849533, 1.0424341581758507]",23,11,7792.36,4372,2.324237288135594,28,708.3963636363636,397.45454545454544,72.54667,11.717715
15218,2,"[-1.0141218145208533, 1.6678644091882338, 1.6418065819942642, 1.5506458011030928, 0.01909765297197062, 0.7115349407725874, 1.1041861155716675, 0.8204595520031983, 0.741664105578446]",10,11,5756.89,3329,3.0930120481927705,77,523.3536363636364,302.6363636363636,54.0233,-2.529651
12598,2,"[-1.0830064474394623, 1.2467247157237569, 1.1297394451222524, 1.1656461822201376, -0.12550278053665925, 0.7874853189474317, 0.9221518853557601, 0.38419196926202037, 0.5109437101689741]",9,8,3023.0800000000004,1964,2.8425757575757578,84,377.88500000000005,245.5,51.25232,-4.4927506
15018,0,"[-0.09937206057698568, 0.05959859497575938, -0.30583771551775546, -0.5395275469372984, 1.4083694512251002, -0.10390693489965795, -0.2170285561385715, -0.720553389648986, -0.9814693413757514]",38,3,496.21000000000004,189,6.507419354838709,30,165.40333333333334,63.0,-16.63771,-33.582893
16402,1,"[1.2855224171244375, -0.36154109848871796, -0.705997501842448, -0.7120640968349674, -0.23178155056004113, 0.41870286882596813, 0.29885079591826363, -0.8527494784086324, -0.7985813351193987]",264,2,299.59999999999997,149,2.6683333333333312,55,149.79999999999998,74.5,-2.8830774,-53.062508
13355,1,"[0.7307853669990351, -0.9551041588627164, -0.061926952665624244, -0.17053538828916015, -0.1960974689380132, -0.0486554745049633, -0.19242224820883794, 1.1609290422880256, 0.7823276856543837]",122,1,674.7,314,2.7259375,32,674.7,314.0,-10.725698,50.29004
18150,1,"[-0.2201089988893635, 0.05959859497575938, -0.20058040685270256, -0.12997580472900958, -0.45786042226219364, -0.1328844661315162, -0.0796098883463843, -0.5434967501196439, -0.36541997553558864]",32,3,566.5799999999999,332,2.3235135135135137,29,188.85999999999999,110.66666666666667,-2.8491678,-32.80244
16880,2,"[-0.26529506242886547, 1.074301348814235, 0.5827800106929799, 0.46652236880461007, 0.3554997308823382, 1.1068406378702762, 1.159674861776102, -0.3578631776074509, -0.39653033942293736]",30,7,1519.0800000000004,753,3.7406179775280877,121,217.01142857142864,107.57142857142857,34.80009,-41.377903
18040,0,"[-0.5820401373405074, -0.36154109848871796, -0.5665937716388142, -0.7169462868750174, 0.006777315547913229, -0.5365380919892608, -0.5928631562346663, -0.6180866323739268, -0.8059351040218599]",19,2,357.20000000000005,148,3.0710526315789473,18,178.60000000000002,74.0,-16.896954,-26.054035
14143,0,"[0.7926921210245067, -0.9551041588627164, -1.4576945630653375, -1.8628353982980883, 1.0733335770610781, -1.300967055071995, -1.3255676277689263, -1.1957814297541955, -1.7837392638208776]",133,1,115.8,30,5.485714285714286,7,115.8,30.0,-59.163773,-10.921533
17879,0,"[0.9814834318411189, -0.9551041588627164, -1.1159076685566278, -1.5747833458757363, 0.3055445461276601, -1.4189734902119118, -1.4323449256971368, -0.6186848217702969, -1.3469604142801193]",173,1,178.51999999999998,45,3.6383333333333336,6,178.51999999999998,45.0,-61.649532,-5.7755284
14482,2,"[-0.6191119355715736, 0.8788238577126581, 0.8279934457189754, 1.0367946790401905, -0.37739332615502597, 1.0233357229112796, 0.9912286433032919, 0.26109172524777746, 0.6333716279137139]",18,6,2068.1499999999996,1646,2.44236111111111,110,344.6916666666666,274.3333333333333,47.179035,-1.7628806
12830,2,"[-0.1181456254726185, 0.8788238577126581, 1.775912723339135, 2.3421310236905075, -1.5242390133317731, -0.806414703865952, -0.05883880076917154, 1.8593682337537234, 2.6098850922052357]",37,6,6814.64,9848,1.0863157894736843,13,1135.7733333333333,1641.3333333333333,19.57889,38.396236
16457,0,"[1.1477258775042687, -0.9551041588627164, -0.9936339953351084, -0.7572260066703969, -0.23074125075895047, -1.103767171977125, -1.1471326920498435, -0.4122295035718038, -0.10728254686422986]",218,1,208.36,140,2.6700000000000004,9,208.36,140.0,-61.37424,15.38561
16416,1,"[-0.36514206065476573, 0.05959859497575938, 0.2904006880975557, 0.3835731354871487, -0.009641152284814493, 0.4796743202144433, 0.4314252313494297, 0.28333602854664486, 0.4099410256582606]",26,3,1051.3999999999999,672,3.0419718309859154,59,350.46666666666664,224.0,19.63734,3.270016
16761,1,"[0.5591534759759565, -0.9551041588627164, -0.6622028118328618, -0.11051105948579679, -1.405930716123912, -0.806414703865952, -0.8780753898819595, 0.14738180643517335, 0.8733437261884343]",96,1,316.61999999999995,341,1.196923076923077,13,316.61999999999995,341.0,-21.909353,39.174957
17052,1,"[-0.31349569388932613, -0.9551041588627164, -0.45003282444387105, -0.3050006834626904, -0.7988090837553246, 0.652988005372085, 0.6360802836401176, 0.5056242727362119, 0.5784353806520273]",28,1,413.75000000000006,261,1.8638043478260864,72,413.75000000000006,261.0,-9.682233,27.591156
15115,1,"[-0.6191119355715736, -0.9551041588627164, -0.60546730329449, -0.6741394789148535, 0.3505949264888895, -0.4069793940046122, -0.5166491419528384, 0.2431779591132905, 0.01870314808298812]",18,1,340.11000000000007,157,3.73047619047619,21,340.11000000000007,157.0,-30.021227,20.496773
15458,0,"[-0.3924185661095205, -0.9551041588627164, -1.19442962286563, -0.6787736829881661, -1.3775822432611953, -1.300967055071995, -1.3255676277689263, -0.7512667147920525, 0.011676215600970152]",25,1,161.64,156,1.2242857142857144,7,161.64,156.0,-32.839836,3.3600814
13449,1,"[-0.45026876162088053, -0.9551041588627164, -0.7266860923007531, -0.4226381931469925, -0.7505917642654881, -0.4912083856311655, -0.5928631562346663, 0.03850378030960996, 0.40005936940454695]",23,1,291.88,222,1.924736842105263,19,291.88,222.0,-24.484112,25.551401
15464,1,"[1.4635121970979104, -0.9551041588627164, 0.2884716037140225, -0.09155194965565652, 0.572116738678168, 1.3240937271185473, 1.0598869297734934, 1.7525661751857469, 0.9020917879025849]",338,1,1048.8500000000006,350,4.210891719745226,155,1048.8500000000006,350.0,-0.9726084,54.52931
12515,0,"[1.4948046002492756, -0.9551041588627164, -0.5098399629153043, -0.8053677175174583, 1.4904170736722477, -0.6348321368393577, -0.7228201035328466, 0.4046417678490681, -0.18028074598093807]",353,1,383.7,131,6.781250000000001,16,383.7,131.0,-50.633015,47.053196
13884,1,"[-1.2442815772523708, 0.6531616553497579, 0.06093626268957298, -0.2037176790797563, 0.2683233548096856, 0.2448629939991254, 0.2856332733245116, -0.7857166096740668, -1.0346029757027844]",7,5,787.6,300,3.5635593220338992,45,157.52,60.0,9.633599,-35.83981
17095,1,"[-0.48102836591934256, 0.05959859497575938, 0.47365771464085027, 0.3225255384763274, 0.3625023371647156, 0.6159027519208378, 0.4640682090435943, 0.5922355538003502, 0.3176594182076249]",22,3,1324.1599999999996,618,3.755135135135135,69,441.38666666666654,206.0,20.548454,2.5917552
17884,2,"[-1.7452478873513255, 0.38625991939594, -0.013145134533028263, 0.558275516913444, -0.7574568272111063, 0.9991222761188722, 0.8264631329368867, -0.6123984757427761, 0.3570492748745249]",3,4,717.4499999999998,854,1.9159829059829052,107,179.36249999999995,213.5,41.308075,-18.674969
13493,0,"[1.3149170699100572, -0.36154109848871796, -0.13081070421472288, -0.03169180591418827, 2.818520275610287, -1.4189734902119118, -1.2313833760961024, 0.11614163336149361, 0.22862746369394946]",275,2,618.63,380,12.89625,6,309.315,190.0,-18.39824,-11.296437
14242,0,"[1.1986891236033204, -0.36154109848871796, -0.7580582447989835, -0.8510003688652262, 0.3458205830764978, -0.806414703865952, -0.7228201035328466, -0.9403512597177787, -1.0077173261201022]",234,2,280.54999999999995,123,3.720625,13,140.27499999999998,61.5,-33.612247,-29.148317
17888,2,"[-0.5131555044218983, 1.2467247157237569, -0.003683184015499362, 0.6586134882346938, -0.04794891974440909, 0.4942818515243164, 0.3857189680975083, -1.5197963920542932, -0.253946085443847]",21,8,726.05,980,2.974925373134329,60,90.75625,122.5,27.367632,-38.26407
17567,2,"[-1.2442815772523708, 1.2467247157237569, 1.4156329004770793, 1.3792335324343075, -0.4400539624610046, 1.0233357229112796, 1.0993834470168318, 0.8659775027327223, 0.8338131616009389]",7,8,4331.480000000001,2632,2.349454545454545,110,541.4350000000002,329.0,53.69172,-1.4188046
13772,2,"[-0.19853302020250718, 0.05959859497575938, 0.34917276171521316, 0.23227057406410745, -0.3631091619731888, 1.240997004094436, 1.1551950634452903, 0.3823894040312354, 0.18127315397733607]",33,3,1132.13,546,2.4638983050847454,141,377.3766666666667,182.0,30.420803,-9.117473
16424,0,"[1.0526301686759845, -0.9551041588627164, -1.345139184594652, -1.093063119705702, 0.4765844170658945, -1.5552019219183055, -1.555610269840103, -1.0057351518852198, -0.6165187999341196]",191,1,133.56,88,3.998,5,133.56,88.0,-61.481285,4.367691
17703,1,"[-0.15722225608834575, 0.05959859497575938, 0.07209060663830563, 0.2887397197564795, -0.9828041899223, 0.28247443711957365, 0.2304636817483958, -0.08446945529837888, 0.26659819118256567]",35,3,798.7399999999998,590,1.642727272727273,47,266.2466666666666,196.66666666666666,7.1398015,-16.697937
18246,0,"[-0.45026876162088053, -0.36154109848871796, -0.1602625021310089, -0.6337047580168121, 0.7815986412689736, -1.9135258414179546, -1.701402227865021, 0.06649480844331725, -0.680509924735118]",23,2,596.1,166,4.71,3,298.05,83.0,-29.632404,-7.2031503
15853,0,"[0.10854774398943465, -0.9551041588627164, -1.4924848684214445, -0.7835784967759017, -1.1382259217735264, -0.1328844661315162, -0.2424161459190606, -1.2545237851057456, -0.14724133283371832]",51,1,110.80000000000001,135,1.4693333333333334,29,110.80000000000001,135.0,-24.321959,10.105293
14585,0,"[0.09451348533002758, -0.9551041588627164, -1.217193808574908, -1.0688658311593051, -0.7003133154894439, -0.1328844661315162, -0.2686362624906655, -0.7897033388037002, -0.5798279874076236]",50,1,157.05,91,1.9896551724137932,29,157.05,91.0,-21.782549,11.481936
14416,1,"[-0.48102836591934256, -0.36154109848871796, -0.31547559327785424, -0.14324680104889334, -0.9605161310644602, -0.806414703865952, -0.822905798305843, -0.1950939230638047, 0.059952822532541264]",22,2,490.22,326,1.6685714285714288,13,245.11,163.0,-19.009983,-19.58739
13810,1,"[-0.31349569388932613, 0.05959859497575938, 0.5722111280984943, -0.17518435107380537, 3.899459729394917, -0.0486554745049633, -0.12284430446574775, 0.7584040754371287, -0.4335484440257367]",28,3,1499.01,312,21.278000000000002,32,499.67,104.0,-20.31745,-13.346258
18222,1,"[0.5287177532026247, -0.9551041588627164, -0.39584242548467585, -0.12342970982269477, 0.10841427132163235, -0.4912083856311655, -0.5928631562346663, 0.5971230865500013, 0.8537549290098734]",92,1,443.0,335,3.255789473684211,19,443.0,335.0,-13.67532,45.21865
13390,1,"[0.3732478081038906, -0.9551041588627164, -0.2327447319918091, -0.41612132226781134, 0.000984945061986079, -0.806414703865952, -0.8780753898819595, 0.87250850125417, 0.4099410256582606]",74,1,544.0799999999999,224,3.060769230769231,13,544.0799999999999,224.0,-34.733566,29.204208
18117,1,"[-0.3924185661095205, -0.9551041588627164, -0.6520039166935855, 0.3225255384763274, -1.3880017246455074, 0.6031869134987746, 0.4640682090435943, 0.16460232566695981, 1.529965421733984]",25,1,320.71999999999997,618,1.21418918918919,68,320.71999999999997,618.0,-4.839127,28.397724
14204,1,"[-1.9531676919177459, -0.9551041588627164, -1.197417642026213, -1.1440059777400424, -0.4023857314381323, 0.05245301706567076, 0.05559063125333493, -0.7563118927958552, -0.6937644322337035]",2,1,161.02999999999997,82,2.4050000000000007,36,161.02999999999997,82.0,-16.081903,9.6398
15012,1,"[0.13582424944418936, -0.36154109848871796, -0.4324181175277973, -0.39375986732243995, -0.26626372201095283, 1.0233357229112796, 0.8977334411437087, -0.39211568279753317, -0.318524126957527]",53,2,423.0399999999999,231,2.613515625,110,211.51999999999995,115.5,2.359491,-42.64649
18077,2,"[-1.1591548762862556, 1.6678644091882338, 1.0199255377004597, 1.1329819994829422, -0.8300714219864348, 0.9486093553522106, 1.3531560770279714, -0.22680951157640034, 0.11090833829378408]",8,11,2633.0099999999998,1878,1.824977973568282,101,239.36454545454544,170.72727272727272,55.322838,-10.29914
16016,2,"[-1.7452478873513255, 1.2467247157237569, 0.5773630351476733, 0.32488000725859323, -0.03730226904931956, 1.329740618685237, 1.380732668752064, -0.545372064022467, -0.7554562112715255]",3,8,1508.76,620,2.993446808510638,156,188.595,77.5,61.35695,-26.14012
13496,1,"[-1.0141218145208533, -0.36154109848871796, -0.0874819390942967, -0.11051105948579679, 0.027628033552397898, -0.16284447164279048, -0.12284430446574775, 0.18918618419767597, 0.1094426538682669]",10,2,653.33,341,3.108285714285715,28,326.665,170.5,7.3973594,-26.021965
15415,1,"[1.4081450426932336, -0.9551041588627164, -0.19189973199999233, 0.2699755837994314, -0.8953239843558051, 0.2638687915245777, 0.1236863838201849, 0.9414740213694509, 1.4502829179844896]",313,1,572.8099999999998,575,1.7456250000000004,46,572.8099999999998,575.0,1.3208389,42.96335
13807,0,"[1.5228368744764778, -0.9551041588627164, -1.4797843040860525, -1.7336963832961834, 0.9516086736812808, -1.300967055071995, -1.3255676277689263, -1.233079274753845, -1.5879232995566983]",367,1,112.6,36,5.1499999999999995,7,112.6,36.0,-59.87753,-9.942539
17913,1,"[0.1998254745188311, -0.36154109848871796, -0.45416563367914015, -0.23089080563963021, -0.38280453361796696, 0.41870286882596813, 0.2856332733245116, -0.42874811043082217, -0.07251304402913854]",58,2,411.59999999999997,289,2.434237288135593,55,205.79999999999998,144.5,-2.7097888,-47.784847
13752,1,"[0.7424427424832193, 0.8788238577126581, 0.38629274579247386, 0.5768186194997319, 0.006259107609800292, 0.5504109043678078, 0.485112631749306, -0.482304376600657, -0.06116178402961367]",124,6,1186.2799999999997,876,3.0701315789473678,64,197.71333333333328,146.0,21.3999,-1.6516591
15400,1,"[0.5287177532026247, 0.6531616553497579, -0.01452983787540867, -0.01278181845103373, -0.6142302648878074, -1.019538180350572, -0.9373352303283494, -0.9124643950356598, -0.7484292787895076]",92,5,716.2,390,2.1041666666666665,10,143.24,78.0,-19.722998,-1.7244066
13255,0,"[-1.0830064474394623, -0.36154109848871796, -0.47781416638105584, -0.5871456049892708, 0.8797379048879622, -0.806414703865952, -0.8780753898819595, -0.4685799385612622, -0.6103185700038194]",9,2,399.51,177,4.959999999999999,13,199.755,88.5,-11.158743,-29.469269
16509,0,"[1.3679166323736165, -0.9551041588627164, -0.5522935743441327, -1.3224287263907453, 1.7256798721643372, -0.806414703865952, -0.8780753898819595, 0.3329601570387419, -0.9643102666834028]",296,1,363.7,64,7.6230769230769235,13,363.7,64.0,-50.26668,7.4061236
18093,1,"[0.5364476836914571, 0.38625991939594, 0.8426040792380585, 0.9145420908757453, -0.9892691300979531, -0.07584948238007522, -0.10093493639648694, 0.8288227586041349, 0.8957675527054355]",93,4,2106.5200000000004,1392,1.6352777777777778,31,526.6300000000001,348.0,18.434624,14.762702
16777,0,"[0.42887075497672444, -0.36154109848871796, -0.9280830343128368, -1.3224287263907453, 0.2884296020033449, 0.2448629939991254, 0.15567632602633125, -1.2263005028538152, -1.714545599725929]",80,2,226.35000000000002,64,3.6038000000000006,45,113.17500000000001,32.0,-32.71546,-37.6768
14645,1,"[0.9071787325942784, -0.36154109848871796, -0.15894517530415503, -0.02977860772941298, 0.29746557884531405, -0.16284447164279048, -0.2424161459190606, 0.06871535826438802, 0.23152089840854415]",156,2,597.09,381,3.6220000000000008,28,298.545,190.5,-0.23029782,-0.781796
15038,1,"[0.1998254745188311, 0.8788238577126581, -0.02649386590680885, -0.4391895756160493, 0.5597232531841674, 0.982603374169517, 0.9100358670394956, -1.1754554998232936, -1.5829491871480688]",58,6,705.4899999999997,217,4.182769230769228,105,117.5816666666666,36.166666666666664,11.00516,-48.398197
